run_id,seed,method,method_label,control_name,control_value,rho_model,generalization_error,reconstruction_error,clean_reconstruction_error,explained_variance,reconstruction_mse,selection_error,mask_uncertainty,paper_style_sigma_sel,support_precision,support_recall,support_f1,support_average_precision,support_roc_auc,decoder_recovery_cosine,dead_fraction,amplitude_shrinkage,mean_activation,average_l0,expected_l0,l1_raw_relu_rho_model,l1_raw_relu_selection_error,l1_raw_relu_sigma_sel,l1_gmm_threshold,l1_raw_relu_density
gated_l1_coefficient=2e-05_seed=1,1,gated,Gated,l1_coefficient,2e-05,0.41449296357174603,1.4117191330883783,0.05822514742612839,0.05822514742612839,0.9961645603179932,0.001392289879731834,0.4201865966624325,0.1997222902823096,0.21297958033492015,0.14014251781472684,0.39718482252141984,0.2071827613727055,0.1497689274764876,0.5652862062527229,0.5968247056007385,0.0,2.3777331719292922,0.46721798181533813,9.044921875,13.263774834295873,,,,,
gated_l1_coefficient=0.0001_seed=2,2,gated,Gated,l1_coefficient,0.0001,0.41574762800735243,1.3902415158922075,0.06168387830257416,0.06168387830257416,0.9959251880645752,0.0016068401746451855,0.4197410223420093,0.20544073357162934,0.2182969431560034,0.13785922532278216,0.40390482001220257,0.20555814314547427,0.1607314426632659,0.5808602041084443,0.6246472597122192,0.0,4.6323700250431035,0.47690877318382263,9.37890625,13.303924096235278,,,,,
gated_l1_coefficient=0.0_seed=1,1,gated,Gated,l1_coefficient,0.0,0.4162608403877357,1.4188765817057523,0.060769837349653244,0.060769837349653244,0.9958219528198242,0.0015166474040597677,0.42145632206904793,0.2143348016320738,0.22356584570463567,0.1427172582619339,0.3567931456548348,0.2038817975170484,0.1734917115315092,0.5770173433188805,0.5997285842895508,0.0,2.5340401981554757,0.501575231552124,7.978515625,13.320346892407542,,,,,
gated_l1_coefficient=0.0001_seed=1,1,gated,Gated,l1_coefficient,0.0001,0.416386396976975,1.4766455514205874,0.05737883597612381,0.05737883597612381,0.9962752461433411,0.0013521097134798765,0.426145157770236,0.20222098620678772,0.21493833941728482,0.12510897994768963,0.35128518971848227,0.18450658952105434,0.1373031358832684,0.5241003049602722,0.5925591588020325,0.0,1.7491303612201194,0.47440779209136963,8.9609375,13.3243647032632,,,,,
gated_l1_coefficient=2e-05_seed=4,4,gated,Gated,l1_coefficient,2e-05,0.4199930059602437,1.524593245004817,0.05235116928815842,0.05235116928815842,0.9968936443328857,0.0011832473101094365,0.4273540522441479,0.1960685306762063,0.20692028496444012,0.1197339246119734,0.32628398791540786,0.1751824817518248,0.14152971328433375,0.5431756903525301,0.6254088878631592,0.0,1.019695188641705,0.49560296535491943,8.80859375,13.439776190727798,,,,,
gated_l1_coefficient=2e-05_seed=2,2,gated,Gated,l1_coefficient,2e-05,0.42112589419092217,1.4530444863831653,0.06262611597776413,0.06262611597776413,0.9957997798919678,0.0016563052777200937,0.4265799385491249,0.21504146974430854,0.22448994557712204,0.13731128684399713,0.34960341671751066,0.19717825189263594,0.16097941262387755,0.5686676345131834,0.6197527647018433,0.0,4.059269155333552,0.5109261870384216,8.150390625,13.47602861410951,,,,,
gated_l1_coefficient=2e-05_seed=3,3,gated,Gated,l1_coefficient,2e-05,0.42352918465904565,1.5397779301843821,0.06307848542928696,0.06307848542928696,0.9954898953437805,0.0017342233331874013,0.42856592458282705,0.19458620337516347,0.20519545467895237,0.125533211456429,0.36676557863501486,0.18704600484261502,0.1542687412515672,0.5498147495045486,0.60378098487854,0.0,3.9255734648049505,0.5138725638389587,9.615234375,13.552933909089461,,,,,
gated_l1_coefficient=1e-05_seed=3,3,gated,Gated,l1_coefficient,1e-05,0.4241390548910502,1.468287451476262,0.07322611659765244,0.07322611659765244,0.9939220547676086,0.0023370853159576654,0.4308086090749086,0.20163170494093904,0.21353312462128693,0.12539652920320957,0.39881305637982195,0.1908006814310051,0.14812766062786276,0.5419692855425479,0.6149364113807678,0.0,4.341775335967712,0.5066142082214355,10.466796875,13.572449756513606,,,,,
gated_l1_coefficient=3e-06_seed=1,1,gated,Gated,l1_coefficient,3e-06,0.4248182000231395,1.4218170025163714,0.057677485048770905,0.057677485048770905,0.9962363243103027,0.0013662214623764157,0.4306189138713421,0.2158249267134334,0.22560092446739102,0.13960176991150441,0.38616891064871484,0.20506987325316867,0.14601161249286793,0.5655229550028007,0.5943418741226196,0.0,2.3266943089202963,0.5018804669380188,8.828125,13.594182400740465,,,,,
gated_l1_coefficient=0.0_seed=3,3,gated,Gated,l1_coefficient,0.0,0.4255631255409327,1.4908917019772316,0.06458532810211182,0.06458532810211182,0.9952718019485474,0.001818068791180849,0.4290298393239169,0.1952901649482653,0.21012760899448688,0.13282525857376157,0.4344213649851632,0.20344635908838246,0.15586483746532864,0.55557845938368,0.5933829545974731,0.0,4.052387527048936,0.49769872426986694,10.763671875,13.618020017309846,,,,,
gated_l1_coefficient=3e-06_seed=2,2,gated,Gated,l1_coefficient,3e-06,0.42890733948821236,1.4643417699949532,0.05964892730116844,0.05964892730116844,0.9961895942687988,0.0015025698812678456,0.43256830285896086,0.20741594589034898,0.21899408134152012,0.12476690964570267,0.44905430140329466,0.19527726187317593,0.16186181470735214,0.5629230992357157,0.6070995330810547,0.0,5.92314629405118,0.5155372023582458,11.521484375,13.725034863622795,,,,,
gated_l1_coefficient=0.0_seed=4,4,gated,Gated,l1_coefficient,0.0,0.4318155871877707,1.5524719949018193,0.06110820174217224,0.06110820174217224,0.9957675337791443,0.0016122106462717056,0.43939460976741884,0.20564244389427883,0.2162712732282281,0.11958928930944232,0.35891238670694864,0.17940199335548174,0.1350664577459849,0.524619638713441,0.6035466194152832,0.0,1.1155364526909657,0.49665504693984985,9.701171875,13.818098790008662,,,,,
gated_l1_coefficient=0.0_seed=2,2,gated,Gated,l1_coefficient,0.0,0.4326271903104839,1.4276036847725908,0.06293623894453049,0.06293623894453049,0.995758056640625,0.0016727494075894356,0.433814567348179,0.20951500423424788,0.22130476012114397,0.13600151745068284,0.43746186699206835,0.20749529735204741,0.16015069185722203,0.5818559812107846,0.5979708433151245,0.0,4.918632853861623,0.4984363913536072,10.296875,13.844070089935485,,,,,
gated_l1_coefficient=1e-06_seed=2,2,gated,Gated,l1_coefficient,1e-06,0.433473814003122,1.3639957955295603,0.06271479278802872,0.06271479278802872,0.9957878589630127,0.0016609991434961557,0.4340366950200121,0.21411183750129537,0.22639301488858604,0.14926999346262804,0.4179377669310555,0.2199743095696853,0.17099450866855934,0.5897183376294712,0.6198373436927795,0.0,5.698510555944676,0.4910919666290283,8.962890625,13.871162048099904,,,,,
gated_l1_coefficient=5e-05_seed=4,4,gated,Gated,l1_coefficient,5e-05,0.43815842372769964,1.5379124315107995,0.04959848150610924,0.04959848150610924,0.997211754322052,0.0010620856191962957,0.4389641512199063,0.1921983822795275,0.20704622789630883,0.12844364937388192,0.43383685800604227,0.19820565907522428,0.1457853194765719,0.5591666070122059,0.5950049757957458,0.0,1.8830835186710313,0.49002498388290405,10.91796875,14.021069559286389,,,,,
l1_l1_coefficient=1.0_seed=4,4,l1,L1-ReLU,l1_coefficient,1.0,0.0235595703125,0.8231466790663649,0.6612390875816345,0.6612390875816345,0.5044198036193848,0.18877297639846802,0.09405517578125,0.0,0.022673845291137695,0.6476683937823834,0.1510574018126888,0.24497795198432143,0.18358949933221425,0.5709119584255243,0.7578785419464111,0.3125,0.10853957426622486,0.027761265635490417,0.75390625,0.75390625,0.0357666015625,0.09564208984375,0.033820390701293945,0.28011345863342285,0.0357666015625
l1_l1_coefficient=1.0_seed=1,1,l1,L1-ReLU,l1_coefficient,1.0,0.02398681640625,0.7574895954625508,0.6175883412361145,0.6175883412361145,0.568486213684082,0.15664142370224,0.08831787109375,0.0,0.02312171459197998,0.7379134860050891,0.17747858017135862,0.28613714849531324,0.21299508778548093,0.5852477646619505,0.8175296783447266,0.21875,0.1127760395185495,0.02812243439257145,0.767578125,0.767578125,0.0377197265625,0.087890625,0.03569221496582031,0.2664373517036438,0.0377197265625
l1_l1_coefficient=1.0_seed=3,3,l1,L1-ReLU,l1_coefficient,1.0,0.02435302734375,0.7804804634659844,0.6404154300689697,0.6404154300689697,0.5351115465164185,0.17875824868679047,0.0928955078125,0.0,0.02342522144317627,0.7042606516290727,0.16676557863501484,0.2696737044145873,0.20313979445379493,0.5793689108223716,0.7792749404907227,0.3125,0.13201845352051578,0.02888990193605423,0.779296875,0.779296875,0.03759765625,0.09368896484375,0.03554964065551758,0.2752293646335602,0.03759765625
l1_l1_coefficient=1.0_seed=0,0,l1,L1-ReLU,l1_coefficient,1.0,0.02532958984375,0.6585522841590068,0.58072829246521,0.58072829246521,0.6442949175834656,0.13155901432037354,0.08270263671875,0.0,0.024581313133239746,0.7855421686746988,0.20477386934673367,0.32486297957149973,0.2381290172270426,0.5993785517636859,0.9009222984313965,0.09375,0.13473555312631924,0.032337043434381485,0.810546875,0.810546875,0.0377197265625,0.0816650390625,0.036101341247558594,0.2995639741420746,0.0377197265625
l1_l1_coefficient=1.0_seed=2,2,l1,L1-ReLU,l1_coefficient,1.0,0.02734375,0.7596375559570782,0.622101366519928,0.622101366519928,0.5855371952056885,0.16343748569488525,0.09014892578125,0.0,0.026456117630004883,0.6808035714285714,0.18608907870652838,0.2922855773838045,0.20811100782475703,0.5881954379629624,0.8373129367828369,0.0625,0.2043736136233412,0.03282490372657776,0.875,0.875,0.0413818359375,0.09136962890625,0.03938436508178711,0.28231117129325867,0.0413818359375
l1_l1_coefficient=0.3_seed=0,0,l1,L1-ReLU,l1_coefficient,0.3,0.05340576171875,0.5186398675178556,0.37393760681152344,0.37393760681152344,0.8525168895721436,0.0545472651720047,0.07672119140625,0.0,0.05027449131011963,0.6914285714285714,0.3800251256281407,0.4904742602351034,0.3230019289387787,0.6808860079195328,0.9315251708030701,0.0,0.33302645344874954,0.062330618500709534,1.708984375,1.708984375,0.08575439453125,0.08697509765625,0.07796132564544678,0.2525181472301483,0.08575439453125
l1_l1_coefficient=0.3_seed=4,4,l1,L1-ReLU,l1_coefficient,0.3,0.0643310546875,0.5625810583052766,0.3482906222343445,0.3482906222343445,0.8625070452690125,0.05237286910414696,0.07855224609375,0.0,0.05951261520385742,0.674573055028463,0.429607250755287,0.5249169435215947,0.3474186631043729,0.703159929267928,0.9243844151496887,0.0625,0.4129191211094217,0.06940943747758865,2.05859375,2.05859375,0.1046142578125,0.09466552734375,0.09205794334411621,0.23902802169322968,0.1046142578125
l1_l1_coefficient=0.3_seed=1,1,l1,L1-ReLU,l1_coefficient,0.3,0.06494140625,0.5631172388109756,0.3553510010242462,0.3553510010242462,0.8571397066116333,0.05185892805457115,0.079833984375,0.0,0.060079336166381836,0.6531954887218046,0.42533659730722156,0.5151964418087472,0.33513995826811,0.7001598240773396,0.9225189685821533,0.03125,0.33737024871646587,0.06583617627620697,2.078125,2.078125,0.10467529296875,0.09930419921875,0.09205687046051025,0.2292417287826538,0.10467529296875
l1_l1_coefficient=0.3_seed=3,3,l1,L1-ReLU,l1_coefficient,0.3,0.0662841796875,0.510877596198555,0.3571031391620636,0.3571031391620636,0.8554518222808838,0.05558144673705101,0.08172607421875,0.0,0.06141161918640137,0.6593001841620626,0.42492581602373886,0.5167809455070371,0.33929673516591574,0.6998770178152574,0.9304758310317993,0.03125,0.4107011746734224,0.06928374618291855,2.12109375,2.12109375,0.10687255859375,0.0997314453125,0.09426438808441162,0.23526957631111145,0.10687255859375
l1_l1_coefficient=0.3_seed=2,2,l1,L1-ReLU,l1_coefficient,0.3,0.0677490234375,0.5391131897446231,0.3686778247356415,0.3686778247356415,0.8544349074363708,0.057401519268751144,0.08074951171875,0.0,0.06287670135498047,0.6423423423423423,0.43502135448444174,0.5187340851218625,0.3359511904959747,0.7040484866691452,0.9554395079612732,0.0,0.4616804233957895,0.06888909637928009,2.16796875,2.16796875,0.10748291015625,0.1002197265625,0.09540164470672607,0.231724351644516,0.10748291015625
l1_l1_coefficient=0.1_seed=0,0,l1,L1-ReLU,l1_coefficient,0.1,0.12945556640625,0.6558649690730052,0.23070302605628967,0.23070302605628967,0.943862795829773,0.020762577652931213,0.12249755859375,0.0,0.11135327816009521,0.40216878830740216,0.5358040201005025,0.45946673848639913,0.2605886340028041,0.7250410041010896,0.8430069088935852,0.0,0.5261111158151427,0.09751283377408981,4.142578125,4.142578125,0.22210693359375,0.19317626953125,0.17051422595977783,0.16876289248466492,0.22210693359375
l1_l1_coefficient=0.1_seed=4,4,l1,L1-ReLU,l1_coefficient,0.1,0.14678955078125,0.6936713149153146,0.19166065752506256,0.19166065752506256,0.9583646059036255,0.015859471634030342,0.1259765625,0.0,0.12268936634063721,0.414968814968815,0.6030211480362537,0.4916256157635468,0.29033506885798854,0.7537476573231713,0.8417444825172424,0.0,0.6091073561731586,0.10868247598409653,4.697265625,4.697265625,0.25506591796875,0.20556640625,0.18666064739227295,0.16535364091396332,0.25506591796875
l1_l1_coefficient=0.1_seed=3,3,l1,L1-ReLU,l1_coefficient,0.1,0.154541015625,0.7101009681282704,0.21537917852401733,0.21537917852401733,0.9474185705184937,0.02021854743361473,0.14544677734375,0.0,0.1278378963470459,0.36216429699842023,0.544213649851632,0.43490633151529523,0.24396975391546072,0.7171711150135771,0.8149956464767456,0.0,0.9905019681460331,0.110875204205513,4.9453125,4.9453125,0.265380859375,0.22991943359375,0.18978190422058105,0.1637895256280899,0.265380859375
l1_l1_coefficient=0.1_seed=1,1,l1,L1-ReLU,l1_coefficient,0.1,0.15594482421875,0.6556137399250527,0.20591191947460175,0.20591191947460175,0.952031135559082,0.017412913963198662,0.13934326171875,0.0,0.12980759143829346,0.3729941291585127,0.5832313341493268,0.45500119360229174,0.2591068049852357,0.7373105823289007,0.8288869857788086,0.0,0.6129733593184682,0.10431385040283203,4.990234375,4.990234375,0.26531982421875,0.22491455078125,0.19261324405670166,0.15505480766296387,0.26531982421875
l1_l1_coefficient=0.1_seed=2,2,l1,L1-ReLU,l1_coefficient,0.1,0.15771484375,0.680578700891448,0.21008725464344025,0.21008725464344025,0.952732503414154,0.01863926462829113,0.14141845703125,0.0,0.13133978843688965,0.3688080495356037,0.5814521049420378,0.4513379114373668,0.2563143339095441,0.7354191687816327,0.8309249877929688,0.0,1.6040915116155359,0.11263448745012283,5.046875,5.046875,0.2623291015625,0.21783447265625,0.19131875038146973,0.16818027198314667,0.2623291015625
l1_l1_coefficient=0.03_seed=0,0,l1,L1-ReLU,l1_coefficient,0.03,0.23822021484375,0.894424538809991,0.10098238289356232,0.10098238289356232,0.9892444014549255,0.0039780098013579845,0.22283935546875,0.0,0.1776336431503296,0.23622854214706637,0.5791457286432161,0.3355777979981802,0.17770430585558744,0.6888089378748801,0.7029067873954773,0.0,0.713889618180997,0.14525270462036133,7.623046875,7.623046875,0.41473388671875,0.37347412109375,0.23877274990081787,0.14197224378585815,0.41473388671875
l1_l1_coefficient=0.03_seed=1,1,l1,L1-ReLU,l1_coefficient,0.03,0.25518798828125,0.8880645400188777,0.08993340283632278,0.08993340283632278,0.9908496141433716,0.0033216243609786034,0.23504638671875,0.0,0.1833590269088745,0.23487204018177468,0.6009791921664627,0.33774720550300946,0.18094813084593192,0.6920489181171297,0.7018085718154907,0.0,0.8273546099176476,0.15218256413936615,8.166015625,8.166015625,0.44000244140625,0.39080810546875,0.241066575050354,0.13996146619319916,0.44000244140625
l1_l1_coefficient=0.03_seed=3,3,l1,L1-ReLU,l1_coefficient,0.03,0.255615234375,0.8509177566526022,0.10360147804021835,0.10360147804021835,0.9878337383270264,0.004678153432905674,0.23028564453125,0.0,0.1854078769683838,0.2507163323782235,0.6231454005934718,0.35756853396901067,0.1949900535939041,0.7048307450616857,0.7164361476898193,0.0,1.4112057194961753,0.1553715318441391,8.1796875,8.1796875,0.43536376953125,0.38330078125,0.2411402463912964,0.1451411247253418,0.43536376953125
l1_l1_coefficient=0.03_seed=2,2,l1,L1-ReLU,l1_coefficient,0.03,0.25811767578125,0.9692642852662703,0.09555469453334808,0.09555469453334808,0.9902216196060181,0.003855968127027154,0.2508544921875,0.0,0.18800723552703857,0.20785055568692362,0.5363026235509457,0.2995910020449898,0.1578575170714191,0.6545534820026685,0.6819250583648682,0.0,1.1105113844623644,0.1584223061800003,8.259765625,8.259765625,0.440673828125,0.40789794921875,0.24268531799316406,0.14418359100818634,0.440673828125
l1_l1_coefficient=0.03_seed=4,4,l1,L1-ReLU,l1_coefficient,0.03,0.259521484375,0.8854320395996897,0.08982803672552109,0.08982803672552109,0.9908542037010193,0.0034837466664612293,0.23040771484375,0.0,0.18658900260925293,0.25070555032925684,0.6441087613293052,0.3609277128830201,0.1974313485122094,0.7139003987242628,0.6765425801277161,0.0,0.8761484267039722,0.15828487277030945,8.3046875,8.3046875,0.4371337890625,0.38128662109375,0.24210906028747559,0.14595915377140045,0.4371337890625
l1_l1_coefficient=0.001_seed=0,0,l1,L1-ReLU,l1_coefficient,0.001,0.2877197265625,1.3116795543031314,0.0754411444067955,0.0754411444067955,0.9939970970153809,0.002220195485278964,0.28857421875,0.0,0.16646790504455566,0.1673737802291048,0.4956030150753769,0.2502378686964795,0.13196218059485784,0.6151284410152439,0.5775941014289856,0.0,1.1632873917336009,0.3689858019351959,9.20703125,9.20703125,0.75836181640625,0.70574951171875,0.08028519153594971,0.4798520803451538,0.75836181640625
l1_l1_coefficient=0.0003_seed=4,4,l1,L1-ReLU,l1_coefficient,0.0003,0.30584716796875,1.55292014723452,0.05938878655433655,0.05938878655433655,0.9960023164749146,0.0015227607218548656,0.299560546875,0.0,0.17888176441192627,0.17541408900419078,0.5311178247734138,0.26372637263726373,0.14052883063651583,0.6252914128959064,0.5827163457870483,0.0,1.8813884766105318,0.4715350568294525,9.787109375,9.787109375,0.82696533203125,0.7578125,0.025461554527282715,0.5554491281509399,0.82696533203125
l1_l1_coefficient=0.01_seed=0,0,l1,L1-ReLU,l1_coefficient,0.01,0.31341552734375,0.9892871449817863,0.08086659014225006,0.08086659014225006,0.9931026697158813,0.0025510145351290703,0.29583740234375,0.0,0.20529139041900635,0.1830574488802337,0.5904522613065326,0.2794707893563253,0.147881606515339,0.6534265092362842,0.6312499046325684,0.0,1.7941196701558624,0.17854124307632446,10.029296875,10.029296875,0.55126953125,0.5091552734375,0.2257843017578125,0.13349151611328125,0.55126953125
l1_l1_coefficient=0.01_seed=3,3,l1,L1-ReLU,l1_coefficient,0.01,0.31549072265625,1.0346784819682724,0.06273205578327179,0.06273205578327179,0.9955393075942993,0.0017152269138023257,0.302978515625,0.0,0.2021704912185669,0.1828206616366802,0.5608308605341247,0.2757513860519405,0.14769748461411739,0.6367321865089836,0.6486271619796753,0.0,1.395994037080625,0.19137543439865112,10.095703125,10.095703125,0.54827880859375,0.5120849609375,0.22386348247528076,0.14269787073135376,0.54827880859375
l1_l1_coefficient=0.001_seed=4,4,l1,L1-ReLU,l1_coefficient,0.001,0.3277587890625,1.30441417699627,0.057283367961645126,0.057283367961645126,0.9962807893753052,0.0014167064800858498,0.30426025390625,0.0,0.18601107597351074,0.18994413407821228,0.6163141993957704,0.29039145907473307,0.15582259114308628,0.6604892335834172,0.608864426612854,0.03125,2.129668162130852,0.3752000033855438,10.48828125,10.48828125,0.81488037109375,0.74169921875,0.03919398784637451,0.39769431948661804,0.81488037109375
l1_l1_coefficient=0.01_seed=4,4,l1,L1-ReLU,l1_coefficient,0.01,0.33056640625,1.0316327623451926,0.057384416460990906,0.057384416460990906,0.9962676167488098,0.0014217090792953968,0.31011962890625,0.0,0.20842266082763672,0.1837149187592319,0.6012084592145015,0.28143119785037474,0.15073416636695514,0.6505261523447075,0.63651442527771,0.0,0.6826315163338302,0.1905229687690735,10.578125,10.578125,0.57305908203125,0.524169921875,0.2274848222732544,0.1390831470489502,0.57305908203125
l1_l1_coefficient=1e-05_seed=1,1,l1,L1-ReLU,l1_coefficient,1e-05,0.33563232421875,1.707779946064744,0.054024722427129745,0.054024722427129745,0.9966979622840881,0.0011986532481387258,0.32928466796875,0.0,0.16882765293121338,0.1580287324968176,0.5318237454100367,0.24365624561895416,0.1307353269301083,0.6089627201626455,0.5711318254470825,0.03125,2.8596751883910105,0.5396135449409485,10.740234375,10.740234375,0.83245849609375,0.76275634765625,0.01918613910675049,0.6064307689666748,0.83245849609375
l1_l1_coefficient=0.003_seed=0,0,l1,L1-ReLU,l1_coefficient,0.003,0.33721923828125,1.0974134329462102,0.10016845911741257,0.10016845911741257,0.9894170761108398,0.003914142493158579,0.31878662109375,0.0,0.1867128610610962,0.1714027149321267,0.5948492462311558,0.2661233665870451,0.14132645156059923,0.6426788145704185,0.6219807267189026,0.0,11.117001659504615,0.29476475715637207,10.791015625,10.791015625,0.78863525390625,0.71929931640625,0.10541236400604248,0.31012240052223206,0.78863525390625
l1_l1_coefficient=0.001_seed=2,2,l1,L1-ReLU,l1_coefficient,0.001,0.33758544921875,1.2144283579726167,0.05347827821969986,0.05347827821969986,0.9969372153282166,0.0012077699648216367,0.32080078125,0.0,0.19411075115203857,0.17302476948110648,0.5838926174496645,0.2669456066945607,0.14265386209844808,0.6368428838350391,0.5974030494689941,0.0,5.388713282342137,0.32789698243141174,10.802734375,10.802734375,0.79443359375,0.72711181640625,0.08757925033569336,0.3310445547103882,0.79443359375
l1_l1_coefficient=3e-05_seed=4,4,l1,L1-ReLU,l1_coefficient,3e-05,0.33807373046875,1.763508222027165,0.05103392153978348,0.05103392153978348,0.997048020362854,0.0011244514025747776,0.3394775390625,0.0,0.17624986171722412,0.1473190106517422,0.4930513595166163,0.22685571309424518,0.12384433457823435,0.5861957184574731,0.5714951753616333,0.0,1.4222363552865758,0.5203057527542114,10.818359375,10.818359375,0.77911376953125,0.720703125,0.031337618827819824,0.5933966636657715,0.77911376953125
l1_l1_coefficient=0.01_seed=2,2,l1,L1-ReLU,l1_coefficient,0.01,0.3397216796875,1.0232026009618336,0.07439174503087997,0.07439174503087997,0.9940733313560486,0.002337108366191387,0.31610107421875,0.0,0.21424508094787598,0.18199784405318,0.6180597925564368,0.2811936155447606,0.15069355755372718,0.654638577187001,0.6607662439346313,0.0,0.8418040912984921,0.19519183039665222,10.87109375,10.87109375,0.58001708984375,0.532470703125,0.221457839012146,0.1371615082025528,0.58001708984375
l1_l1_coefficient=0.001_seed=1,1,l1,L1-ReLU,l1_coefficient,0.001,0.34326171875,1.2847525643517557,0.055365778505802155,0.055365778505802155,0.9965320229530334,0.0012589001562446356,0.3251953125,0.0,0.19611620903015137,0.1715860597439545,0.5905752753977969,0.26591347478644256,0.14216700401895874,0.6373554343090679,0.6063988208770752,0.0,2.1657951642320117,0.361495703458786,10.984375,10.984375,0.8153076171875,0.7449951171875,0.04914283752441406,0.37502798438072205,0.8153076171875
l1_l1_coefficient=3e-07_seed=2,2,l1,L1-ReLU,l1_coefficient,3e-07,0.34423828125,1.5990063889243609,0.044707298278808594,0.044707298278808594,0.9978594779968262,0.0008440850651822984,0.32769775390625,0.0,0.18717741966247559,0.16932624113475178,0.5826723611958511,0.2623986811375189,0.14040976760940388,0.6324687679156604,0.6089335083961487,0.03125,6.266901443758755,0.5223783254623413,11.015625,11.015625,0.80303955078125,0.73828125,0.02161538600921631,0.5774879455566406,0.80303955078125
l1_l1_coefficient=1e-07_seed=1,1,l1,L1-ReLU,l1_coefficient,1e-07,0.34515380859375,1.6605378652706297,0.05354302376508713,0.05354302376508713,0.9967566132545471,0.0011773734586313367,0.32708740234375,0.0,0.18931210041046143,0.17064544650751548,0.5905752753977969,0.2647825490465085,0.14161150109780596,0.6363045868514409,0.5905890464782715,0.0,3.060001981057753,0.533484935760498,11.044921875,11.044921875,0.8333740234375,0.76318359375,0.017832040786743164,0.5851666331291199,0.8333740234375
l1_l1_coefficient=1e-06_seed=2,2,l1,L1-ReLU,l1_coefficient,1e-06,0.347900390625,1.73942648017969,0.053166188299655914,0.053166188299655914,0.9969728589057922,0.001193714328110218,0.34283447265625,0.0,0.16798996925354004,0.15105263157894736,0.525320317266626,0.2346368715083799,0.1268363679075114,0.598570636761492,0.5726101994514465,0.03125,5.100171931290197,0.5335092544555664,11.1328125,11.1328125,0.75299072265625,0.6971435546875,0.04608356952667236,0.6026230454444885,0.75299072265625
l1_l1_coefficient=0.01_seed=1,1,l1,L1-ReLU,l1_coefficient,0.01,0.35076904296875,0.9782877816335227,0.06446400284767151,0.06446400284767151,0.9952985644340515,0.0017066443106159568,0.31475830078125,0.0,0.22129380702972412,0.19349225682965024,0.6805385556915544,0.30131418506977375,0.1635392925628495,0.6831506337779806,0.6402133107185364,0.0,1.3134672655969182,0.18783244490623474,11.224609375,11.224609375,0.60089111328125,0.54168701171875,0.22194278240203857,0.13038598001003265,0.60089111328125
l1_l1_coefficient=0.0003_seed=0,0,l1,L1-ReLU,l1_coefficient,0.0003,0.36474609375,1.4702778000482057,0.07673126459121704,0.07673126459121704,0.9937900304794312,0.0022967797704041004,0.3507080078125,0.0,0.178131103515625,0.15244310575635878,0.5722361809045227,0.24075052854122622,0.128798402049493,0.6149106810417692,0.5926293134689331,0.0,9.72898048585839,0.4809262752532959,11.671875,11.671875,0.8526611328125,0.783203125,0.04066777229309082,0.5254868865013123,0.8526611328125
l1_l1_coefficient=3e-05_seed=1,1,l1,L1-ReLU,l1_coefficient,3e-05,0.36651611328125,1.734772459775793,0.049808382987976074,0.049808382987976074,0.9971932768821716,0.0010188572341576219,0.35308837890625,0.0,0.1895056962966919,0.1543713572023314,0.5673194614443084,0.24270192433564602,0.13072973069920363,0.6115241375018152,0.5685730576515198,0.0,2.4242704800907067,0.556072473526001,11.728515625,11.728515625,0.8343505859375,0.7645263671875,0.019043684005737305,0.5921293497085571,0.8343505859375
l1_l1_coefficient=0.003_seed=1,1,l1,L1-ReLU,l1_coefficient,0.003,0.36767578125,1.0980399704100048,0.05136079341173172,0.05136079341173172,0.9970155954360962,0.0010833577252924442,0.3338623046875,0.0,0.21549272537231445,0.18160690571049137,0.6695226438188494,0.28571428571428575,0.1545489200220487,0.667642677841628,0.6043509244918823,0.0,1.5271890667209664,0.26134318113327026,11.765625,11.765625,0.7757568359375,0.707763671875,0.11953616142272949,0.22620707750320435,0.7757568359375
l1_l1_coefficient=3e-07_seed=1,1,l1,L1-ReLU,l1_coefficient,3e-07,0.36865234375,1.8367375952493912,0.05568358302116394,0.05568358302116394,0.9964920878410339,0.0012733939802274108,0.3656005859375,0.0,0.17710638046264648,0.13940397350993378,0.5152998776009792,0.21944227260880897,0.12017469423675901,0.581446548969981,0.5564635396003723,0.0,1.920687994602248,0.538933515548706,11.796875,11.796875,0.74591064453125,0.69293212890625,0.017793774604797363,0.5881394743919373,0.74591064453125
l1_l1_coefficient=0.001_seed=3,3,l1,L1-ReLU,l1_coefficient,0.001,0.36944580078125,1.3000756461057876,0.0704990029335022,0.0704990029335022,0.9943663477897644,0.002166249556466937,0.3482666015625,0.0,0.18456685543060303,0.16785065256897405,0.6029673590504451,0.2626001550788317,0.14204098422565808,0.6301454932540476,0.6111692786216736,0.0,3.5527907374508088,0.3747045397758484,11.822265625,11.822265625,0.82623291015625,0.747314453125,0.08068931102752686,0.37555938959121704,0.82623291015625
l1_l1_coefficient=3e-06_seed=1,1,l1,L1-ReLU,l1_coefficient,3e-06,0.37078857421875,1.8655027298767126,0.055231209844350815,0.055231209844350815,0.9965488314628601,0.001252788002602756,0.36907958984375,0.0,0.182806134223938,0.13679012345679012,0.5085679314565483,0.21559216500194575,0.11857830059885562,0.5765212538638674,0.5736236572265625,0.0,0.7217344064351796,0.5698472261428833,11.865234375,11.865234375,0.8052978515625,0.7401123046875,0.01969456672668457,0.6082521677017212,0.8052978515625
