run_id,seed,method,method_label,control_name,control_value,step,loss,lr,reconstruction_mse,reconstruction_loss,variance_loss,prior_loss,entropy_loss,entropy,rho,v_eff,beta,sparsity_loss
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,75.0,-43.24864959716797,0.01,0.036070555448532104,0.28856444358825684,0.2999251186847687,-4.17287540435791,-18.198673248291016,18.198673248291016,0.6520117521286011,0.19548803567886353,13.594122886657715,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,100.0,-45.19977569580078,0.01,0.026802469044923782,0.21441975235939026,0.2058204710483551,-4.363028049468994,-17.265783309936523,17.265783309936523,0.6817229986190796,0.1843111664056778,19.036731719970703,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,125.0,-46.54739761352539,0.01,0.022767456248402596,0.18213964998722076,0.1570846289396286,-4.420246124267578,-16.84286880493164,16.84286880493164,0.6906634569168091,0.17961367964744568,23.583219528198242,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,150.0,-47.40538787841797,0.01,0.02017633430659771,0.16141067445278168,0.13742023706436157,-4.4246745109558105,-16.68216323852539,16.68216323852539,0.6913554072380066,0.17803078889846802,26.770994186401367,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,175.0,-47.98377227783203,0.01,0.019109752029180527,0.1528780162334442,0.11976160109043121,-4.444181442260742,-16.50722312927246,16.50722312927246,0.6944034099578857,0.1761242002248764,29.342761993408203,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,200.0,-48.47612762451172,0.01,0.0177212655544281,0.1417701244354248,0.11063660681247711,-4.4607954025268555,-16.3660888671875,16.3660888671875,0.6969993114471436,0.17455828189849854,31.694881439208984,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,225.0,-48.86688232421875,0.01,0.01634921133518219,0.13079369068145752,0.10661400109529495,-4.466940879821777,-16.260595321655273,16.260595321655273,0.6979594826698303,0.17342083156108856,33.69730758666992,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,250.0,-49.24793243408203,0.01,0.015363032929599285,0.12290426343679428,0.09978464245796204,-4.490531921386719,-16.10603141784668,16.10603141784668,0.7016456127166748,0.17160028219223022,35.92455291748047,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,275.0,-49.59640121459961,0.01,0.014161882922053337,0.1132950633764267,0.0961972028017044,-4.5107550621032715,-15.94556713104248,15.94556713104248,0.7048054933547974,0.16973882913589478,38.18756866455078,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,300.0,-49.86119079589844,0.01,0.013357759453356266,0.10686207562685013,0.09238053858280182,-4.526230335235596,-15.793571472167969,15.793571472167969,0.7072234749794006,0.16803190112113953,40.15205383300781,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,325.0,-50.144439697265625,0.01,0.012737415730953217,0.10189932584762573,0.08674809336662292,-4.552290916442871,-15.613614082336426,15.613614082336426,0.7112954258918762,0.16598238050937653,42.40715789794922,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,350.0,-50.49437713623047,0.01,0.011674097739160061,0.09339278191328049,0.08401363343000412,-4.574747085571289,-15.449602127075195,15.449602127075195,0.7148041725158691,0.16412833333015442,45.09419250488281,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,375.0,-50.71739196777344,0.01,0.011467952281236649,0.09174361824989319,0.07917356491088867,-4.574742317199707,-15.374506950378418,15.374506950378418,0.7148034572601318,0.1633767932653427,46.80629348754883,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,400.0,-50.86067199707031,0.01,0.011025948449969292,0.08820758759975433,0.07758118957281113,-4.591909408569336,-15.256904602050781,15.256904602050781,0.717485785484314,0.16199901700019836,48.25416564941406,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,425.0,-51.02581024169922,0.01,0.010631352663040161,0.08505082130432129,0.07498650252819061,-4.618581771850586,-15.112910270690918,15.112910270690918,0.7216534614562988,0.16024725139141083,49.988338470458984,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,450.0,-51.24497604370117,0.01,0.010289609432220459,0.08231687545776367,0.07185547053813934,-4.622918128967285,-15.029051780700684,15.029051780700684,0.7223309874534607,0.1593182384967804,51.889976501464844,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,475.0,-51.35670471191406,0.01,0.010009090416133404,0.08007272332906723,0.07018959522247314,-4.6324920654296875,-14.925697326660156,14.925697326660156,0.7238268852233887,0.15814077854156494,53.2402229309082,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,500.0,-51.53160095214844,0.01,0.009550245478749275,0.0764019638299942,0.0688328817486763,-4.646339416503906,-14.814502716064453,14.814502716064453,0.7259905338287354,0.1568462997674942,55.08319854736328,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,525.0,-51.576576232910156,0.01,0.009373254142701626,0.074986033141613,0.06737568229436874,-4.659639835357666,-14.686330795288086,14.686330795288086,0.7280687093734741,0.15539467334747314,56.19488525390625,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,550.0,-51.85630798339844,0.01,0.008932680822908878,0.07146144658327103,0.0638788640499115,-4.678748607635498,-14.542322158813477,14.542322158813477,0.7310544848442078,0.15376408398151398,59.11025619506836,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,575.0,-51.871273040771484,0.01,0.008872147649526596,0.07097718119621277,0.06176403909921646,-4.6938982009887695,-14.387012481689453,14.387012481689453,0.7334215641021729,0.15208056569099426,60.267635345458984,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,600.0,-51.86659240722656,0.01,0.008980900049209595,0.07184720039367676,0.057923026382923126,-4.72437047958374,-14.170771598815918,14.170771598815918,0.7381829023361206,0.14965127408504486,61.64741897583008,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,625.0,-52.32156753540039,0.01,0.00804076436907053,0.06432611495256424,0.055670447647571564,-4.7477874755859375,-13.975909233093262,13.975909233093262,0.7418417930603027,0.14752158522605896,66.66857147216797,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,650.0,-52.53007507324219,0.01,0.007667859084904194,0.06134287267923355,0.05275775492191315,-4.773526191711426,-13.755622863769531,13.755622863769531,0.7458633780479431,0.1451500505208969,70.1135482788086,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,675.0,-52.779869079589844,0.01,0.007333225104957819,0.05866580083966255,0.04849530756473541,-4.813140869140625,-13.463821411132812,13.463821411132812,0.7520532608032227,0.14197644591331482,74.6539535522461,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,700.0,-52.88594055175781,0.01,0.007234934251755476,0.05787947401404381,0.0446135550737381,-4.841395378112793,-13.185327529907227,13.185327529907227,0.7564679384231567,0.13910925388336182,78.05409240722656,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,725.0,-53.29094696044922,0.01,0.006653936579823494,0.05323149263858795,0.04127936810255051,-4.873472690582275,-12.90962028503418,12.90962028503418,0.7614800333976746,0.1362311840057373,84.64634704589844,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,750.0,-53.580894470214844,0.01,0.00649834843352437,0.05198678746819496,0.03622972592711449,-4.910815238952637,-12.610858917236328,12.610858917236328,0.7673148512840271,0.13307735323905945,90.68596649169922,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,775.0,-53.732269287109375,0.01,0.006220858544111252,0.049766868352890015,0.034292303025722504,-4.939486503601074,-12.347373962402344,12.347373962402344,0.7717947363853455,0.1303519457578659,95.1710433959961,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,800.0,-54.30235290527344,0.01,0.005645874887704849,0.045166999101638794,0.030657365918159485,-4.974565505981445,-12.057573318481445,12.057573318481445,0.777275800704956,0.12732712924480438,105.5069808959961,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,825.0,-54.622589111328125,0.01,0.005448003765195608,0.043584030121564865,0.027087122201919556,-5.006603240966797,-11.782711029052734,11.782711029052734,0.782281756401062,0.12445766478776932,113.20035552978516,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,850.0,-55.31318664550781,0.01,0.004842507187277079,0.03874005749821663,0.024570167064666748,-5.029448986053467,-11.570536613464355,11.570536613464355,0.7858514785766602,0.12220470607280731,126.36190032958984,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,875.0,-55.76490783691406,0.01,0.0044377753511071205,0.035502202808856964,0.022209327667951584,-5.0767436027526855,-11.234243392944336,11.234243392944336,0.7932412028312683,0.11833367496728897,138.62046813964844,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,900.0,-56.42104721069336,0.01,0.004053849261254072,0.03243079409003258,0.01904790662229061,-5.108062267303467,-10.944754600524902,10.944754600524902,0.7981348037719727,0.11510785669088364,155.40408325195312,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,925.0,-56.582763671875,0.01,0.003944734577089548,0.031557876616716385,0.017397362738847733,-5.13884162902832,-10.673598289489746,10.673598289489746,0.802944004535675,0.11209850013256073,163.41458129882812,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,950.0,-56.95138931274414,0.01,0.0037403146270662546,0.029922517016530037,0.01564953476190567,-5.162566184997559,-10.445603370666504,10.445603370666504,0.8066509962081909,0.10961928218603134,175.5461883544922,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,975.0,-57.305301666259766,0.01,0.0035332476254552603,0.028265981003642082,0.014115583151578903,-5.188364028930664,-10.193073272705078,10.193073272705078,0.8106818199157715,0.10691709816455841,188.76132202148438,
vgsae_gamma=-0.2_seed=1,1,vgsae,VG-SAE,gamma,-0.2,999.0,-57.33610916137695,0.01,0.0036024260334670544,0.028819408267736435,0.012071724981069565,-5.217818737030029,-9.908020973205566,9.908020973205566,0.8152841925621033,0.10391776263713837,195.6414337158203,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,0.0,-19.141464233398438,0.01,0.32274994254112244,2.5819995403289795,1.1340910196304321,-1.197372317314148,-11.8099365234375,11.8099365234375,0.12472626566886902,0.10742160677909851,2.1528000831604004,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,25.0,-33.96103286743164,0.01,0.1452360451221466,1.1618883609771729,0.7085915803909302,-3.376552104949951,-18.958507537841797,18.958507537841797,0.35172414779663086,0.20270179212093353,4.2769775390625,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,50.0,-42.23857116699219,0.01,0.05980897322297096,0.4784717857837677,0.36240634322166443,-6.7547926902771,-17.461774826049805,17.461774826049805,0.7036241888999939,0.184870183467865,9.513863563537598,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,75.0,-45.25074005126953,0.01,0.03824037313461304,0.3059229850769043,0.28703269362449646,-6.513329029083252,-17.92079734802246,17.92079734802246,0.6784718036651611,0.19156166911125183,13.491732597351074,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,100.0,-47.37499237060547,0.01,0.026345690712332726,0.2107655256986618,0.2040521651506424,-6.802414894104004,-16.897716522216797,16.897716522216797,0.7085849046707153,0.1790880411863327,19.285579681396484,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,125.0,-48.806678771972656,0.01,0.021716173738241196,0.17372938990592957,0.15651102364063263,-6.907081604003906,-16.40058708190918,16.40058708190918,0.7194876670837402,0.17333349585533142,24.22477912902832,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,150.0,-49.757606506347656,0.01,0.018433552235364914,0.1474684178829193,0.13599136471748352,-6.963861465454102,-16.072729110717773,16.072729110717773,0.7254021167755127,0.1695924699306488,28.222702026367188,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,175.0,-50.46626281738281,0.01,0.016554202884435654,0.13243362307548523,0.11775734275579453,-7.038142681121826,-15.708341598510742,15.708341598510742,0.7331397533416748,0.16533741354942322,31.97557830810547,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,200.0,-50.99039840698242,0.01,0.014951531775295734,0.11961225420236588,0.1079949140548706,-7.07725715637207,-15.43653392791748,15.43653392791748,0.7372142672538757,0.16232579946517944,35.148277282714844,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,225.0,-51.36701202392578,0.01,0.013852206990122795,0.11081765592098236,0.09891839325428009,-7.144718170166016,-15.091519355773926,15.091519355773926,0.7442414164543152,0.15838688611984253,38.14318084716797,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,250.0,-51.827510833740234,0.01,0.012746833264827728,0.10197466611862183,0.08984333276748657,-7.195736408233643,-14.786576271057129,14.786576271057129,0.7495558261871338,0.15503892302513123,41.70620346069336,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,275.0,-52.319210052490234,0.01,0.011542638763785362,0.0923411101102829,0.08079317957162857,-7.278948783874512,-14.375228881835938,14.375228881835938,0.7582237720489502,0.15037983655929565,46.206905364990234,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,300.0,-52.63627243041992,0.01,0.011015568859875202,0.08812455087900162,0.07268007099628448,-7.3370361328125,-14.043183326721191,14.043183326721191,0.764274537563324,0.14665767550468445,49.74981689453125,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,325.0,-52.94407653808594,0.01,0.010295424610376358,0.08236339688301086,0.06752903014421463,-7.390240669250488,-13.735601425170898,13.735601425170898,0.7698167562484741,0.14317621290683746,53.371612548828125,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,350.0,-53.31362533569336,0.01,0.009557235985994339,0.07645788788795471,0.06216398626565933,-7.440230369567871,-13.429817199707031,13.429817199707031,0.7750239968299866,0.1397801786661148,57.71095275878906,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,375.0,-53.6925048828125,0.01,0.008780591189861298,0.07024472951889038,0.05664084851741791,-7.511175632476807,-13.03003978729248,13.03003978729248,0.7824140191078186,0.1353563368320465,63.04892349243164,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,400.0,-54.089073181152344,0.01,0.008157414384186268,0.06525931507349014,0.04995597153902054,-7.590258598327637,-12.575654983520508,12.575654983520508,0.7906519174575806,0.13040383160114288,69.43523406982422,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,425.0,-54.540157318115234,0.01,0.007565413601696491,0.06052330881357193,0.0432036928832531,-7.669527053833008,-12.107158660888672,12.107158660888672,0.7989090085029602,0.12534403800964355,77.12553405761719,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,450.0,-55.15655517578125,0.01,0.006662212312221527,0.05329769849777222,0.03792176395654678,-7.752529621124268,-11.612598419189453,11.612598419189453,0.8075551390647888,0.12003357708454132,87.7005844116211,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,475.0,-55.629859924316406,0.01,0.006225839257240295,0.04980671405792236,0.03171994909644127,-7.830118179321289,-11.109609603881836,11.109609603881836,0.8156373500823975,0.11475807428359985,98.12741088867188,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,500.0,-56.51616668701172,0.01,0.005281137302517891,0.04224909842014313,0.027483299374580383,-7.883702754974365,-10.692211151123047,10.692211151123047,0.8212190866470337,0.11062398552894592,114.72428131103516,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,525.0,-57.0005989074707,0.01,0.005008668173104525,0.0400693453848362,0.02267872914671898,-7.939185619354248,-10.276863098144531,10.276863098144531,0.8269985318183899,0.10657680034637451,127.49394989013672,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,550.0,-57.92113494873047,0.01,0.004357313737273216,0.03485850989818573,0.018997622653841972,-7.991054534912109,-9.923033714294434,9.923033714294434,0.8324013948440552,0.10313836485147476,148.5438995361328,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,575.0,-58.69257736206055,0.01,0.00394377950578928,0.03155023604631424,0.015809211879968643,-8.032461166381836,-9.624675750732422,9.624675750732422,0.8367148637771606,0.10021338611841202,168.92086791992188,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,600.0,-59.27276611328125,0.01,0.003701181150972843,0.029609449207782745,0.01339059229940176,-8.060606002807617,-9.40419864654541,9.40419864654541,0.8396464586257935,0.09805096685886383,186.04632568359375,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,625.0,-60.302974700927734,0.01,0.0031630895100533962,0.02530471608042717,0.011813721619546413,-8.075932502746582,-9.242377281188965,9.242377281188965,0.8412429094314575,0.09646634012460709,215.52630615234375,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,650.0,-60.87933349609375,0.01,0.002992752706632018,0.023942021653056145,0.00993049144744873,-8.095388412475586,-9.06719970703125,9.06719970703125,0.8432695865631104,0.09470321238040924,236.17971801757812,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,675.0,-61.19142150878906,0.01,0.0029054000042378902,0.023243200033903122,0.008853811770677567,-8.101301193237305,-8.942649841308594,8.942649841308594,0.8438854217529297,0.09356725215911865,249.244384765625,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,700.0,-61.84421920776367,0.01,0.0026875287294387817,0.021500229835510254,0.007671937346458435,-8.106523513793945,-8.825839042663574,8.825839042663574,0.8444295525550842,0.09255438297986984,274.2340087890625,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,725.0,-61.82933807373047,0.01,0.002791411243379116,0.02233128994703293,0.006593072786927223,-8.100849151611328,-8.748392105102539,8.748392105102539,0.8438384532928467,0.09204934537410736,276.58343505859375,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,750.0,-63.837989807128906,0.01,0.0020706586074084044,0.016565268859267235,0.0057920487597584724,-8.08895492553711,-8.708690643310547,8.708690643310547,0.8425993919372559,0.09196154773235321,357.8246765136719,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,775.0,-63.316856384277344,0.01,0.002344980603083968,0.018759844824671745,0.004956887103617191,-8.07964038848877,-8.66909122467041,8.66909122467041,0.8416292667388916,0.09183983504772186,337.3146057128906,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,800.0,-64.42504119873047,0.01,0.0020379829220473766,0.016303863376379013,0.004250545520335436,-8.068094253540039,-8.64397144317627,8.64397144317627,0.8404264450073242,0.09184756875038147,389.2109069824219,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,825.0,-65.49873352050781,0.01,0.0017768233083188534,0.014214586466550827,0.003727741539478302,-8.049271583557129,-8.649185180664062,8.649185180664062,0.838465690612793,0.09215780347585678,445.8730163574219,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,850.0,-65.55329895019531,0.01,0.0018064591567963362,0.01445167325437069,0.0033640258479863405,-8.029719352722168,-8.666643142700195,8.666643142700195,0.8364289999008179,0.09255288541316986,449.04217529296875,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,875.0,-66.57666015625,0.01,0.0015720637748017907,0.012576510198414326,0.0030898009426891804,-8.019424438476562,-8.671760559082031,8.671760559082031,0.8353566527366638,0.09274959564208984,510.6499328613281,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,900.0,-67.53887939453125,0.01,0.001391398604027927,0.011131188832223415,0.002745129633694887,-8.012211799621582,-8.670562744140625,8.670562744140625,0.8346053957939148,0.09285040199756622,576.5217895507812,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,925.0,-66.40663146972656,0.01,0.0016861476469784975,0.01348918117582798,0.002487004268914461,-8.005659103393555,-8.672185897827148,8.672185897827148,0.8339227437973022,0.09297072142362595,500.7453308105469,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,950.0,-65.66478729248047,0.01,0.0019081757636740804,0.015265406109392643,0.002275216393172741,-7.995007514953613,-8.688364028930664,8.688364028930664,0.8328132629394531,0.09325302392244339,456.08416748046875,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,975.0,-66.2091064453125,0.01,0.0017861248925328255,0.014288999140262604,0.002122132806107402,-7.9802775382995605,-8.714937210083008,8.714937210083008,0.831278920173645,0.09365340322256088,487.4739685058594,
vgsae_gamma=-0.3_seed=1,1,vgsae,VG-SAE,gamma,-0.3,999.0,-69.40958404541016,0.01,0.0011261579347774386,0.009009263478219509,0.00200185040012002,-7.972292900085449,-8.730955123901367,8.730955123901367,0.8304471373558044,0.09390489757061005,726.5386352539062,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,0.0,-19.74990463256836,0.01,0.32303106784820557,2.5842485427856445,1.1143302917480469,-1.6361480951309204,-11.941813468933105,11.941813468933105,0.1278240829706192,0.1091504842042923,2.1629927158355713,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,25.0,-34.89643478393555,0.01,0.1432812213897705,1.146249771118164,0.7486256957054138,-4.569528102874756,-18.80459976196289,18.80459976196289,0.3569943606853485,0.2006896734237671,4.2219133377075195,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,50.0,-44.35383605957031,0.01,0.055629342794418335,0.4450347423553467,0.3495026230812073,-9.349973678588867,-16.528369903564453,16.528369903564453,0.7304667234420776,0.17297077178955078,10.068753242492676,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,75.0,-47.60398864746094,0.01,0.03485003858804703,0.2788003087043762,0.2635776996612549,-9.014158248901367,-17.05996322631836,17.05996322631836,0.7042312026023865,0.18071316182613373,14.749860763549805,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,100.0,-49.50279998779297,0.01,0.025996290147304535,0.20797032117843628,0.18610483407974243,-9.410301208496094,-16.007253646850586,16.007253646850586,0.7351797223091125,0.16798558831214905,20.300697326660156,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,125.0,-50.81156539916992,0.01,0.021300088614225388,0.1704007089138031,0.14820680022239685,-9.52901840209961,-15.496655464172363,15.496655464172363,0.744454562664032,0.16246554255485535,25.109264373779297,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,150.0,-51.7730598449707,0.01,0.01881350576877594,0.15050804615020752,0.12071283161640167,-9.64198112487793,-15.056971549987793,15.056971549987793,0.7532798647880554,0.15756730735301971,29.49625587463379,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,175.0,-52.6021728515625,0.01,0.01624414511024952,0.12995316088199615,0.10760053992271423,-9.696310997009277,-14.771440505981445,14.771440505981445,0.7575242519378662,0.15446050465106964,33.67659378051758,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,200.0,-52.99645233154297,0.01,0.015574190765619278,0.12459352612495422,0.09513728320598602,-9.775596618652344,-14.462508201599121,14.462508201599121,0.7637184858322144,0.1508914828300476,36.40818405151367,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,225.0,-53.528446197509766,0.01,0.01419408805668354,0.11355270445346832,0.08756330609321594,-9.827625274658203,-14.234302520751953,14.234302520751953,0.7677832841873169,0.14832037687301636,39.778038024902344,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,250.0,-54.078487396240234,0.01,0.012866409495472908,0.10293127596378326,0.08071554452180862,-9.87657642364502,-14.008453369140625,14.008453369140625,0.771607518196106,0.1458204984664917,43.5618782043457,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,275.0,-54.563941955566406,0.01,0.011639180593192577,0.09311344474554062,0.07495872676372528,-9.954520225524902,-13.706995964050293,13.706995964050293,0.7776968479156494,0.14237180352210999,47.59859848022461,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,300.0,-54.74169921875,0.01,0.011377960443496704,0.09102368354797363,0.0697898417711258,-10.007445335388184,-13.478643417358398,13.478643417358398,0.7818316221237183,0.13979372382164001,49.7470588684082,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,325.0,-55.301658630371094,0.01,0.010099188424646854,0.08079350739717484,0.06599295139312744,-10.065155982971191,-13.250760078430176,13.250760078430176,0.7863403558731079,0.1371714174747467,54.500938415527344,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,350.0,-55.647708892822266,0.01,0.009529829025268555,0.07623863220214844,0.06175408512353897,-10.100349426269531,-13.067390441894531,13.067390441894531,0.7890897989273071,0.13515102863311768,57.97407531738281,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,375.0,-55.73768997192383,0.01,0.009484777227044106,0.07587821781635284,0.057416241616010666,-10.167381286621094,-12.81322193145752,12.81322193145752,0.794326663017273,0.1322161704301834,60.01749801635742,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,400.0,-56.024818420410156,0.01,0.008676190860569477,0.06940952688455582,0.056001804769039154,-10.224238395690918,-12.555797576904297,12.555797576904297,0.7987685799598694,0.1293373703956604,63.79008865356445,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,425.0,-56.42893981933594,0.01,0.008044013753533363,0.0643521100282669,0.051327213644981384,-10.300365447998047,-12.237576484680176,12.237576484680176,0.8047159910202026,0.12574665248394012,69.15670013427734,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,450.0,-56.426029205322266,0.01,0.008115786127746105,0.06492628902196884,0.046696022152900696,-10.38853645324707,-11.860888481140137,11.860888481140137,0.8116044998168945,0.12153859436511993,71.67025756835938,
vgsae_gamma=-0.4_seed=1,1,vgsae,VG-SAE,gamma,-0.4,475.0,-56.750160217285156,0.01,0.007541936822235584,0.060335494577884674,0.04252094030380249,-10.478547096252441,-11.44071102142334,11.44071102142334,0.8186365365982056,0.1169482171535492,77.7783203125,
